 Photo: movie #58 - North by Northwest link,,,
 @user North By Northwest? Similar feel. Younger Grant. Yves Marie Saint.,,,
 North by Northwest  - A skewed view of Richmond link #RVA,,,
 Yeah we young forever in the north by northwest @user that got me goin,positive,,
" North by Northwest, I think #stylinfilm #charade",,,
c! #bluray #hitchcock,positive,,
 I favorited a YouTube video -- North By Northwest Kiss scene link,positive,,
 I watched Rear Window and now I'm deciding on Psycho or North By Northwest. I really like North By Northwest but I think it's Psycho time.,positive,,
" Dinner and beer. Well, really it's beer, beer, and dinner!  @user North By Northwest (NXNW) link",positive,,
anks :),positive,,
" Recovery starts now - if you didn't see @user West Side Story, you're a fucking idiot. And you missed out on sold-out greatness.",negative,,
 Police Investigate West Side Shooting: Two people are in the hospital after a shooting on the city's west side S... link,negative,,
" @user Maria maria maria mariaaaaaaaa you remind me of a west side story growing up spanish nohoooooo,, you remind me of a movies star",positive,,
 @user I love West Side Story- one of my faves! @user,positive,,
 @user @user I think a good part of the viewing audience has no idea what west side story is...,negative,,
 I forgot to tell @user thank you for sending me the West Side Story callback music. Thanks so much buddy! Love ya!,positive,,
" Maria, Mariaaaaaaaaaaaaaaaaaaaaaaaaa, You remind me of a west side story",positive,,
g vs fighting,,,
 I remember when a long time ago I always used to throw rocks at peoples cars. Most memorable was when a van's rear window was shattered.,positive,,
 #4: Permatex 21351 Rear Window Defogger Tab Adhesive: Permatex 21351 Rear Window Defogger Tab Adhesive by Perma... link,,,
" Buy Cheap Permatex 21351 Rear Window Defogger Tab Adhesive by Permatex 2,600% Sales Rank in... link #deal #sale #coupon",,,
 Tonights Screening: Spellbound. It was between that and Rear Window. Gregory Peck and his wonderfully handsome self won.,positive,,
" @user I like The Birds, even though I HATE birds. Rear Window is my favourite Hitchcock",positive,,
 I have a harder time with Perry Mason after Rear Window. Not unlike Angela Lansbury -- she always played the bad girls before.,negative,,
" Watching Rear Window while doing some needlework -- wish I had centered this better, but I'll take what I can get.",negative,,
 Wry wagon on green steelies w/ exhaust and a bunch of stickers on the rear window by Buchanan towers by WWU,,,
 @user it was Dial M For Murder. Good film. I firmly suggest you watch Rear Window.,positive,,
 @user  your not in Wisconsin?  It is so cold her my rear view window fogged up then i got into my car to warm it up,negative,,
 @user Rear Window.,,,
 Why can't carwashes ever take the little protective baggie off the rear window wiper? You reading this carwashes?,negative,,
 Shawn Michaels vs. King Kong Bundy link,,,
"alf shell (king kong sushi, claremont, CA) link",,,
 Tell king kong he aint got shit on me!,positive,,
 chillin9 doing it big photoshoot tomorrow for upcoming song ..king kong ..oowww,positive,,
 i think my mom's home. i hope she brought food otherwise i'm gonna turn into king kong.,positive,,
" Sasquatch, Godzilla,King Kong,Lochness,",,,
 MY OWN PEOPLE... HAD ME DEALT WIT! KING KONG... AINT GOT SH*T!!.. ON ME!!! *Denzel Voice and Hand Gestures*,negative,,
 @user YUP OOH FUKK U AHAH THINK U GOT JOCKS KING KONG AHAH,negative,,
 @user They should do a 2nd king of kong.,positive,,
AS IM FXCKIN DRAKE YA FAV RAPPR,positive,,
" Today is a remarkable day in the life of Mother India,the day she gave birth to a Mahapurush,True Father of the Nation Netaji Subhas Bose",positive,,
" Today lets salute a forgotten hero of the nation, #Netaji Subhash Chandra Bose, a true leader, on his 114th birth anniversary. #JaiHind",positive,,
 The Birth of a Nation is still probably the most brilliantly offensive film ever made.  Got an F destroying it in a college paper.,negative,,
 @user :D The Birth of a Nation,positive,,
) (1915) Torrent link,,,
 Animated aquarium screensaver. The significance of D.W. Griffith's controversial film The Birth of A Nation (1915)... link,,,
 Celebrate The Birth Of The New Nation of Southern Sudan In The Capital #Juba New York Hotel link,positive,,
 @user yeah i think Birth of a nation is offenseive to almost anyone...It was unneccessary to put that much in the film. #film2350,negative,,
 @user oh that guy is bane!??? well now that is a good call. Yeah Bronson is just A Clockwork Orange. Its still good though.,positive,,
 A Clockwork Orange (1971) link,,,
 A clockwork orange,,,
" @user it wasn't that much of a mindfuck, inception was more of one :p as was shutter island :p and dark city :p and clockwork orange :p",positive,,
" So I tinted my eyelashes and brows today by myself for the 1st time. Alas, I look like something out A Clockwork Orange.",negative,,
" While I do not agree with Alex's ultraviolence, I would never want to be a clockwork orange #AClockworkOrange",negative,,
 just watched a clockwork orange w/ judge. what a weird movie.,negative,,
 I've been wanting to read A Clockwork Orange again for the past 5 months. I can never find it though D': many tears.,negative,,
 @user a clockwork orange :),positive,,
" is it sad that I'm a second year film student and tonight's the first time I've seen 'A Clockwork Orange'? Yeah, probably.",negative,,
 A Clockwork Orange. Enough said.,positive,,
at reminds me that the past can be brought back. Loved the hospital eating scene,positive,,
 to my droogies!!!,positive,,
r,,,
 cut throat punya taxi driver.. 3km charging rm15 :(,negative,,
 My taxi driver took me home when i was in a complete state and didnt even charge me i think. I love him.,positive,,
 Taxi driver cheat us of our time and money! Wts):,negative,,
 @user love it! Mine was that Ricky Whittle was my taxi driver (I was buying a bottle of vodka!) hmmmm that's part of it anyway ha,positive,,
" R. Kelly : taxi cab , making love in the taxi cab, she tell the driver to mind his business and keep driving.lol #np",positive,,
 My taxi-driver home was told by another passenger that the best party tonight is at the Adelaide Hilton. The Tour After-Party!,positive,,
" @user a british taxi driver once implied that I'm fat.I have nothing against fat, but he was really impolite. I prefer *silence*",negative,,
" Thank god i'm not driving, even tho i have a mean ass driver! (in taxi)",negative,,
 My taxi driver hates slow driving peeeps! Like wow? He horns at every slow driver :/,negative,,
 Jst cut off a taxi driver...lol and wasn't he jst so offended. Now That's irony. #lol,negative,,
"iver that night, haha!",,,
 @user I have another one that is a lot worse and not deemed suitable for Twitter display. Now that one dropped jaws.,negative,,
 Jaws checks her shot link,,,
 Just playing some Alligator Jaws with @user,positive,,
 Watch Mark Visser Rides JAWS at Night! on Vimeo! link,,,
 Watching national geographic and I need a girl that can stretch her mouth like snakes do. The hav no jaws lol,positive,,
" @user -shivers and looks around- how do you plan to keep 'old man Jaws' away, then?",negative,,
 jimmy07: Jaws Unleashed (2006/RUS/ENG) link,,,
 Mark Visser Rides JAWS at Night! link,,,
" Final curtain for Country Dinner Playhouse: Jaws, ghosts and ... link",,,
" Hoge, Jaws, and Palantonio are brilliant together talking X's and O's on ESPN right now.",positive,,
 I'll wait for my jaws to be broken... Make my hair and self look good then maybe I'll find someone.,negative,,
 josephsmydrug asked: Snow white and the seven dwarfs has always been my favorite. link,positive,,
@user ?!?! feel so weird wei... HAHAHAHA..,positive,,
:) I love them both so much..,positive,,
" OTM SNOW WHITE AND THE SEVEN DWARFS, YEAH \m/",positive,,
Court Players will be pr... link,,,
 Now watching Snow White and the Seven Dwarfs. I miss my childhood days again and again.:))),positive,,
 @user one of my faves but my first fave one is Snow White and the seven dwarfs,positive,,
 Les gustara a mis alumnos de la especialidad (watching Snow White and the Seven Dwarfs via @user link,,,
 Snow White and the Seven Dwarfs Exclusive Commemorative Lithograph 1994. Ready to Frame!  link at Bonanza.,,,
 Snow.White.and.The.Seven.Dwarfs[Special.Edition][1937]BluRay.1080p.x264.AC3[HinDi-Eng]-[SnowDoN-IcTv]  [2/... link,,,
 movie: Butch Cassidy and the Sundance Kid  . Not great.,negative,,
 Just watched Butch Cassidy and the Sundance Kid again. It really is as close to perfection as films get.,positive,,
 Really did enjoy Butch Cassidy and the Sundance Kid. Loved the One True Threesome with Etta.,positive,,
 Yes. I am staying up all night to watch Butch Cassidy and the Sundance Kid.,positive,,
 Butch Cassidy and the Sundance Kid because my Western education is woefully limited.,negative,,
 I have now seen Butch Cassidy and the Sundance Kid. Nice :),positive,,
 Butch Cassidy and the Sundance Kid and @user Hopitoulas.,,,
 Just finished Butch Cassidy and the Sundance Kid. Great Western. Great Film.,positive,,
 Butch Cassidy and the Sundance Kid (Widescreen Special Edition) (DVD)By Paul Newman        Buy ne... link,,,
ink,,,
" I'm sitting in bed with my wife,eating frosted flakes and watching Butch Cassidy and the Sundance Kid. Life is great",positive,,
 Philadelphia Eagles Fanbase Falling Victim to the Recency Effect? | Bleacher .. link (via @user,,,
nk (via @user,,,
 I love Seabourn. Had lunch yesterday with a lady who told me that The Philadelphia Story was written about her... link,positive,,
" Game 19: THE STORY - Philadelphia Passion at Tampa Breeze - LFL: There ain't no rest for the wickedly (wicked', ... link",,,
 @user i always get overwhelmed and end up watching Te Philadelphia Story for the eleventy-billionth time.,positive,,
 Hey found this! PA Supreme Court Strikes Down Philadelphia Tobacco Law: PHILADELPHIA -- The Pe... link I hope it helped!,positive,,
 Renewal of Ogontz Ave. -- Philly Biz Journal tells positive side of the story after Inky went negative link via @user,positive,,
 @user or the Philadelphia (Cheese) Story #grocerymovies...,,,
 #NW The Philadelphia Story on TCM,,,
"ladelphia Story (1940 112min), 7pm @user #Chilmark library link #free #movie",,,
 Hell ain't a bad place. Hell is from here to eternity.,positive,,
 #FrankSinatra,,,
 iTunes #audiobook_science #62 From Eternity to Here: The Quest for the Ultimate Theory of Time (Unabridged) link,,,
" @user *smiles and holds you tight* I love you Isabella Swan, and I want to make you smile every single day from here till eternity",positive,,
" Hell ain't a bad place, hell is from here to eternity!!!!!! /,,/",positive,,
 my favorite BlacknWhite movie...From here to Eternity #random,positive,,
" @user @user Is hoping, amongst the angst and tender, a possible From Here To Eternity moment..lol",positive,,
 Fuck Gauss' Law from here to eternity.,negative,,
" Hell ain't a bad a place, hell is from here to eternity (8)",negative,,
